name,age,club,positions,nationality,rating_merged,goals_p90_merged,assists_p90_merged,xg_per_90_merged,shots_p90_merged,key_passes_p90_merged,passes_p90_merged,accurate_crosses_p90_merged,interceptions_p90_merged,tackles_p90_merged,blocks_p90_merged,dribbles_won_p90_merged,aerial_won_p90_merged,pass_success_pct_merged,dispossessed_p90_merged,turnovers_p90_merged,goals_p90_pct_merged,assists_p90_pct_merged,xg_per_90_pct_merged,key_passes_p90_pct_merged,tackles_p90_pct_merged,interceptions_p90_pct_merged,pass_success_pct_pct_merged,dribbles_won_p90_pct_merged,aerial_won_p90_pct_merged
João Basso,29,Estoril,D(C),br,6.76868416991618,0.0744923969411972,0.0204359673024523,0.0216146611584776,0.67240924672585,0.12459347806979,52.1268787905423,0.0408719346049046,1.49182561307902,1.78583985233366,0.611101344818493,0.274896721455568,2.0541443262723,84.164083181825,0.139755647358706,0.443658257888723,0.412106373431161,0.167475662655804,0.218784956890571,0.0492233883462221,0.604262781616801,0.839726343953555,0.650778748797798,0.135670214256966,0.819292938376221
João Camacho,31,Moreirense,AM(LR),pt,6.77310344827586,0.1713469776297,0.1713469776297,0.222935268919562,2.44169443122323,0.942408376963351,18.3341266063779,0.471204188481675,0.599714421703951,1.58495954307473,0.0856734888148501,1.5421227986673,0.985245121370776,73.5981308411215,1.1994288434079,2.18467396477868,0.676923076923077,0.761538461538461,0.769230769230769,0.5,0.453846153846154,0.353846153846154,0.138461538461538,0.823076923076923,0.469230769230769
João Cancelo,31,Barcelona,"D(LR),M(LR)",pt,7.2129480058571,0.0703596158141613,0.176234085324994,0.0803870672325218,1.5190976100067,1.11972302881394,69.3404065222247,0.645298190752736,1.32946169309806,2.22872459236096,0.14272950636587,2.08331471967836,1.34621398257762,85.2500003373374,0.822202367656913,1.59213759213759,0.43498464358304,0.764797560555502,0.454035301094437,0.667682437742713,0.76769643312112,0.813892564608051,0.75491498780576,0.90184974247023,0.528176685875729
João Carvalho,28,Estoril,M(CL),pt,6.82323092521816,0.190583864976177,0.209157716223855,0.0871924791129472,1.39707663732537,1.37190772295351,39.7890925731514,0.491264906188592,0.490188161188726,1.62144337667232,0.18520013997685,0.985087081751864,0.310910118711136,79.5611296757275,1.14619505235673,2.19548305472556,0.655555543076981,0.717834009160977,0.500680023055679,0.758161542285526,0.523025230141108,0.234394063049199,0.409293540556889,0.683347249427782,0.0935727328257654
João Gomes,25,Wolves,M(C),br,6.68254070070863,0.0553124127013688,0.0279355619703883,0.0590034267622684,0.872706955954931,0.712356830244902,46.6183071049446,0.266505261197504,0.895614116770649,3.70313809479467,0.179346307849893,1.13865350591303,0.617934630784989,85.6327143153623,1.4677344259242,1.43812273023559,0.34603704828995,0.243970100792882,0.400270589904326,0.39474252564552,0.967969745457472,0.550675531671922,0.656230991151125,0.739904226105741,0.244823777942007
João Goulart,26,Casa Pia AC,D(C),pt,6.52526418935765,0.0457871347129326,0,0.0412125959509808,0.496925079678592,0.118507878080531,36.9219374242492,0,1.20931902859451,1.21201238945998,0.795888135745388,0.301656416932262,2.17354221843157,78.4016086628786,0.0727207433675989,0.542712214391525,0.30198823636001,0,0.251132187041231,0.0467093552928073,0.276873546008772,0.728618111690871,0.388896478208781,0.264153124514917,0.839031289175962
João Graça,30,Rio Ave,AM(CR),pt,6.43263732623856,0.0351417152832009,0.0351417152832009,0.0307593366714135,0.746244659837383,0.965363590426754,40.0429509853461,0.4713124167394,0.653222472323028,2.34415912536175,0.264596444485277,1.15140796545546,1.19481831962883,82.654155695474,1.62272038219486,2.17878634755845,0.200808588998716,0.181217507145183,0.250966671792956,0.493955804724309,0.766725019822764,0.369578199553813,0.61169902553891,0.670750388965561,0.550714318526345
João Lucas,27,Juventude,"D(R),M(R)",br,6.76149156406372,0.0139889487305029,0.103518220605721,0.014083933692383,0.678464013429391,0.994614254738756,35.1402392110233,0.755403231447157,1.33454570888998,2.990137791145,0.279778974610058,0.751206546828006,0.972931384206477,74.2564508129413,0.451843043995244,1.06595789326432,0.118032424882427,0.529094586583538,0.218674612533333,0.500322137954353,0.924236522621963,0.733185506608058,0.103546232028529,0.469672827941274,0.453770031064228
João Marcelo,25,Cruzeiro,D(C),br,6.90032258064516,0,0.0668399554400297,0.0412001485332343,0.534719643520238,0.401039732640178,57.5157816561456,0.0668399554400297,1.30337913108058,1.16969922020052,0.835499443000371,0.334199777200148,2.87411808392128,91.2841371295758,0.233939844040104,0.467879688080208,0,0.459770114942529,0.24904214559387,0.210727969348659,0.275862068965517,0.773946360153257,0.969348659003831,0.226053639846743,0.919540229885057
João Mário,26,Porto,"D(R),M(R)",pt,6.78930201319143,0.0391786983965755,0.126514546905608,0.0346430294565769,0.75092505260103,1.38594645577886,43.7324058622941,1.12393891025176,0.716643691504027,1.56388304432997,0.0971305231081767,1.56225059856345,0.668486541391569,83.3397035259083,0.691340782122905,1.45614162373939,0.219503644278966,0.598798852368226,0.263759663959162,0.740804168400865,0.45617526839724,0.381208419904611,0.632705115260004,0.847190573255797,0.2992450675068
João Mário,33,Besiktas,M(CLR),pt,6.95433129994627,0.292570196048222,0.144205215113816,0.124461579940685,1.82405731232908,1.63270808458191,55.062820167161,0.866617879289759,0.451334591534106,1.50514193275045,0.0464507183299311,0.978238262142279,0.400724107383584,88.3798197991697,1.05103416400262,1.66459962253977,0.776561340083016,0.618639378224564,0.498926973018551,0.833744100970946,0.446039247446992,0.217559159600528,0.889537861593332,0.64036163828136,0.156231155204235
João Marques,24,Estoril,AM(CL),pt,6.68125,0.228079067410035,0.228079067410035,0.193671059300558,1.59655347187025,1.2772427774962,25.864166244298,0.31931069437405,0.501773948302078,1.77901672579828,0.0912316269640142,1.18601115053218,1.2772427774962,76.8959435626102,1.50532184490623,2.6001013684744,0.746153846153846,0.861538461538462,0.7,0.7,0.623076923076923,0.253846153846154,0.269230769230769,0.707692307692308,0.584615384615385
João Mendes,25,Vitoria de Guimaraes,D(L),null,6.61925958499975,0,0.0222189305288105,0.0227130795437713,0.784328247667012,0.767664049770404,42.7603318026959,0.685454006813805,0.748777958820915,2.08413568360243,0.148866834543031,0.332173011405718,1.16760479928899,78.6072727094096,0.356613834987409,0.940971707895127,0,0.193403725360071,0.12971902821743,0.506235099726585,0.761117857733802,0.441039923627563,0.356805277705885,0.274431686204958,0.530657092173402
João Mendes,31,Kayserispor,M(CL),pt,6.5721759105558,0.174715777082494,0.155199653046684,0.129933335398532,2.01945416808649,1.87168922895821,36.9254360149933,0.632880022304142,0.46281094142065,1.36612868250674,0.0288095164338156,1.2973575787615,0.256497630184938,80.3018310308518,1.44791053560918,2.48133577026734,0.531710354861408,0.675915042313987,0.532579644735469,0.88715711335453,0.393563191192241,0.225083341742706,0.448540835494007,0.786599735821288,0.0726581429692346
João Neves,21,PSG,"D(R),DMC",pt,7.14337842826948,0.206788176049715,0.182145025536018,0.140268491291563,1.39501660734056,1.19037131394421,75.1573233014679,0.292503482184312,1.05108394147549,2.61538827843189,0.451076798533316,1.05644114810891,1.28787247467232,91.2878356758663,0.752151811331087,1.35858760223336,0.67478268279921,0.608346130394843,0.570774520039115,0.639207972014716,0.862582442433739,0.633546339177179,0.931194650406258,0.676177223352384,0.62077299767383
João Novais,32,Rio Ave,M(CLR),pt,6.55375804558571,0.128633647320976,0.133697964144637,0.156069482426821,1.90013167223742,1.76339511799858,39.153246227084,1.27519497619771,0.954117289577636,1.05135217259192,0.145852324521422,0.805226374962018,0.726223032512914,82.0879732759973,1.0949052972754,1.65096728451332,0.481943088793209,0.47634122246769,0.625999700947488,0.885024821643414,0.207489390650399,0.466606766569948,0.555436599501699,0.538119291488971,0.290127563883515
João Palhinha,30,Tottenham,"D(C),DMC",pt,6.94912552584896,0.125171279802686,0.0351466155110989,0.0815762195121951,1.27514387503426,0.345300082214305,41.9477939161414,0.0172650041107153,1.36516853932584,4.60420663195396,0.281172924088791,0.424225815291861,1.67470539873938,83.0136220412473,0.908879144971225,1.05069882159496,0.612367920340373,0.243510637438046,0.430249295638436,0.174443068377152,0.998507810359002,0.830944409391752,0.557020663359827,0.315453908855326,0.698182622174283
João Pedro,24,Chelsea,"AM(CL),FW",br,7.07359146808177,0.435989088514721,0.178991359501189,0.398777389574963,2.58690890522327,1.34787750110862,30.7369283900184,0.297512665116842,0.471666420307188,1.16223443568002,0.118521305615652,2.06021473588024,2.14789631401427,76.6102350485542,2.25311420777511,3.52963704529879,0.908545597433435,0.784112761144082,0.760008475166245,0.759465060384273,0.281121942889404,0.23937820761993,0.273541973062142,0.896413958892333,0.754440724516253
João Pedro,22,Corinthians,D(C),null,6.601875,0,0.072522159548751,0.0710499597099113,0.72522159548751,0.217566478646253,50.8380338436745,0,0.870265914585012,1.59548751007252,0.942788074133763,0.145044319097502,1.16035455278002,89.4436519258203,0.362610797743755,0.362610797743755,0,0.556270096463023,0.446945337620579,0.122186495176849,0.530546623794212,0.585209003215434,0.868167202572347,0.118971061093248,0.565916398713826
João Pedro,29,Gremio,"D(R),M(CR)",br,6.60729826067973,0.0706007137411749,0.0964544962379432,0.0425706393839287,0.683136483664608,0.821354782397331,36.6954667491631,0.220751527472406,0.597620126175297,1.33047542233369,0.373885469953264,1.24495906484438,1.0311681711211,80.6073034231612,0.691091493663614,1.17833585610271,0.424280668690855,0.560991356423299,0.276181223535154,0.404487093009762,0.368896700241015,0.336991984232383,0.332206497306079,0.760610702292566,0.43856046138639
João Schmidt,32,Santos FC,DMC,br,6.69290322580645,0.0833719314497453,0.0833719314497453,0.0571889763779528,0.750347383047707,0.625289485873089,49.8147290412228,0,1.33395090319592,2.25104214914312,0.458545622973599,0.333487725798981,2.00092635479389,88.1171548117155,0.458545622973599,0.875405280222325,0.540192926045016,0.588424437299035,0.382636655948553,0.372990353697749,0.813504823151125,0.864951768488746,0.762057877813505,0.282958199356913,0.771704180064309
João Silva,27,Sport Recife,D(C),pt,6.57265403686876,0.0334604385128694,0.00943755958055291,0.0191124308865586,0.294280266920877,0.127836034318398,36.9918017159199,0.00943755958055291,1.24575786463298,1.4928503336511,1.08102955195424,0.114108674928503,2.25300285986654,80.3202068045643,0.11582459485224,0.569685414680648,0.189275031646064,0.0581002984888028,0.113765850973361,0.0349203509393051,0.381567332464187,0.659531256811104,0.517690608707911,0.0574429536275328,0.791611911825806
João Victor,27,Vasco da Gama,D(CR),br,6.77974897546532,0.0319044972885968,0.0146588230785445,0.0334672140571407,0.507022821775538,0.258685113150785,58.2619234675302,0.0319044972885968,1.08130377297028,1.53400272098415,0.663096173376511,0.287140475597371,2.28505183283193,88.0406596755307,0.126755705443884,0.577730086036752,0.231079401481898,0.118989205265151,0.224703448116941,0.126233440115468,0.474941741751652,0.587805751843992,0.837338111839669,0.183341583797074,0.843689277376336
